day_index,week_bucket,week_label,line_index,reviewer,rating,sentiment,language,categories,subcategories,review_text
2,1,Week 1,3190,Dartnet,2,Negative,,Monetization & Pricing;Content & UX,Too expensive / high coin cost;Subscription needed / request;Ads gating / too many ads;Misleading ads / bait-and-switch;AI voices / quality,"Has become an ad overload The good: Don’t believe the cringy ads you see everywhere for My Vampire System. It’s an interesting fusion of scifi and gothic fantasy while mixing in so many other ideas from other works. I can’t speak for other series’s on the app but that one continues to exceed my expectations.The bad: An audio series is broken up into short episodes and you unlock 2 episodes a day for free with the opportunity to unlock a few more by watching ads or you can pay to unlock more. The exchange rate for money to episodes is awful. I’m not above paying for content. I paid about $30 for what I expected to be about an audiobook equivalent of episodes but it was far from it. Now I engage in the soul-crushing grind of farming ads for episodes.The ugly: ""To somehow make things worse, they recently added random ads while listening to episodes. It has become a barely tolerable experience. I’m looking forward finishing My Vampire System and being done with this app.Final thoughts:"" It’s wild to me they don’t have an ad-free subscription…. I would gladly pay for a good experience and good content at a reasonable price. Instead they force you into ads and micro transactions…. It’s like Podcasts and Audible had a baby that was raised by an awful free-to-play mobile game."
2,1,Week 1,3201,MinniesMommy,1,Negative,,,,Plagiarism and 16 adds for 2 episodes The beginning of the story is plagiarized then goes into an inconsistent weird direction. You have to watch 16 adds for 2 episodes but when you press X to close the add it just keeps popping up so it takes like half a hour of adds to get two episodes.
2,1,Week 1,3210,Ardent Listener 007,3,Neutral,,Monetization & Pricing;Content & UX,Too expensive / high coin cost;AI voices / quality,Coins cost Pocket FM Doom The cost of coins and amounts of coins required to listen to each episode after listening to the free ones is just not sustainable. This business model is also not sustainable for listeners. Lots of listeners just quit because of the cost.
2,1,Week 1,3217,PlayerAustralia,4,Positive,,Playback & Performance,Offline / download issues,The Alfa bride One episode wouldn't play even though it says it downloaded other then that I love it.it help me relax and go to sleep
2,1,Week 1,3224,Parthi’s,5,Positive,,,,Interstate Stories In this app stories are very creative
2,1,Week 1,3231,TheRealAngryRob,2,Negative,,Monetization & Pricing,Too expensive / high coin cost;Subscription needed / request,"Needs work ""I like the stories, but the app needs work.  It will link my coins between my phone and iPad, but will not register any of the usage from my phone for their streak feature.  I spent plenty of coins on my phone to only break my streak due to the app messing up, and then there is zero way to contact anyone about issues."""
2,1,Week 1,3240,Lj-cue,1,Negative,,Monetization & Pricing;Content & UX,Ads gating / too many ads;AI voices / quality,Ad’s disrupt audio book experience I understand that this app makes money from ads but when the ads where the AI art use to be disrupt the audio book 10 times and I have to press pause and play to get it to start up again just for it to be disrupted by an ad ruins the entire experience. Don’t waste your time with this app until they fix the issue.
2,1,Week 1,3249,Vicki Nichols,3,Neutral,,Monetization & Pricing;Playback & Performance,Too expensive / high coin cost;Subscription needed / request;Offline / download issues,"Very disappointed beware don’t download! ""The audio series I am listening to, the story, is pretty good but they make it difficult to listen to it without buying coins. I have probably spent at least 100. And they keep upping the coin amount that they take from my balance they start to bring it down if you don’t listen,"" ""but the worst part is it says 16 adds to open 1 chapter then after I’ve watched several adds it says adds exhausted so I don’t get the adds promised and I don’t get the chapter. When I have coins and try to stop it from playing by hi lighting the button, (stop after this chapter)"" so I don’t use up my last 30 coins it keeps playing automatically. When I try to communicate to them my issues I either don’t get a response or they tell me I’m not logged in so they can’t help. They have no intention of fixing my issue or compensating me. They don’t care about the listener they just want their money."
2,1,Week 1,3263,David stasiuk,3,Neutral,,Monetization & Pricing;Content & UX,Too expensive / high coin cost;Subscription needed / request;Ads gating / too many ads;AI voices / quality,3 stars is all you get for now I like the app but you have to wait too long to unlock more episode. Plus you can only unlock 2 episodes a day now from watching ads. That really sucks. You make it really hard to unlock more episodes. I would rather pay a subscription then pay for coins that only unlocks a couple of episodes
2,1,Week 1,3270,Tmanchris,2,Negative,,Monetization & Pricing,Subscription needed / request;Ads gating / too many ads,"Story’s are good. The app is rough ""I love the story I’m listening to. The problem comes from the app. At first I’d just listen to the few free chapters unlocked each day, but I would be interrupted by 3 ads per 8 min chapter. So I started prewatching a hand full of ads and all that went away. One add unlocked 1 chapter. Ok cool. Then it threw in 2 ads for 2 chapters and every now and then it would be 4 ads for 2 but go back to 1 for 1. Ok cool. I’m about 1/3 through the 2200 chapters and now it expects me to watch 15 ads for 2 chapters. Now it’s not cool. That is ridiculous!!! For me to finish the book I’ll either have to watch 20,250 ads, pay a huge amount of money, or only listen to a couple 8 min chapters a day. Which is what will prob happen. It would be 0 stars if it wasn’t for the fact I like the book so much and they bought the rights to it and I can’t listen anywhere else."""
2,1,Week 1,3277,Pitbomb,2,Negative,,Monetization & Pricing;Content & UX,Too expensive / high coin cost;Subscription needed / request;AI voices / quality,Happy not happy I just wish there was a way to subscribe monthly so that we wouldn’t have to wait to listen. I’m a truck driver and I could listen to hours but it’s too expensive to keep paying for coins.
2,1,Week 1,3284,Acb117,2,Negative,,Monetization & Pricing,Too expensive / high coin cost,Good stories A total rip off. You must pay for coins. No membership. They lock you in with a few episodes and then $$$$$
2,1,Week 1,3291,Deathscythe_MP,1,Negative,,Monetization & Pricing;Content & UX,Too expensive / high coin cost;Ads gating / too many ads;Misleading ads / bait-and-switch;AI voices / quality,Garbage Lies to get you to Spend. You sign up to and told you get free books but only a few 5-10min chapters. After that you need to watch ads or spend to keep listening /reading.. then I started to notice that it takes all your earned coins for using daily in order to open you free chapters… I also found that this app is using Spotify chapters.. so not even producing its own content.
2,1,Week 1,3299,Doondad,1,Negative,,Monetization & Pricing,Too expensive / high coin cost,Unrealistically expensive The cost to listen to seven minutes worth of a book far out weighs the value. The cost is unrealistic. They need to provide flat fees for the entire series.
