timestamp,day,reviewer,stars,text,platform
9:01,222,GOBINATH BALAJI,2,"Stories are good, but even if you purchased premium, you should also buy coins. There is no point in buying premium; don't waste your money to buy coins directly.",Android
9:01,222,Satyabhan Pal,1,thoda sa sahi hai it's a little true,Android
10:01,223,Sandeep Kumar Haldkar,1,something audio is not clear even internet connection is good. and also not working properly in background,Android
12:01,224,Sankarjyoti Behera,1,very bad app,Android
12:01,224,karthik ravichandran,1,very worst service,Android
1:01,225,Sandy gaming,2,mai abhi 1159 episode pe pohcha hu lekin ab yahase story sunana bahut mushkil hai kyuki Mai to member ship leke hi aur jyada vidio dhekhbe ke liye mai bahut sari advertisement bhi dhekh chuka hu pahile lgta tha ki aise kahani jldi ho jayengi lekin primium marne ke bad bhi achanak aj se mere vidio dhekhne bhand ho gaye pahle jitne chahe utne episode sunta tha lekin ab pocket fm wale limited episode hi de rahe hai ap aise aps me paise mat dalo fas jaonge mai khud ab pareshan hu .please.. l,Android
1:31,226,Francis Lobo,1,series are not able to load. very worst management.,Android
2:30,227,Rahul Verma,2,"Good stories, but too costly to finish.",Android
3:01,228,Rob Andrews,1,stores just keep playing on their own . coin backs makes this cost more any book u ever buy. half time when earn coins u never get them.,Android
4:01,229,Anusuya B k,1,good,Android
5:31,230,Favourite Igwe,1,please why do the app keep quitting each time I tried opening it this issue started today 16th August 2025 I tried deleting and downloading it again but it kept happening that way please make sure you fix this issue as quick as possible and tell me when you have fixed it,Android
5:31,230,Shawn Kieper,1,whatever you do don't give a bad review! I didn't think being spoon-fed could get any slower! they used to give me one a day and five on Tuesdays and Fridays. ever since I gave a bad review I only get one a day!,Android
6:01,231,Christopher Colon,1,the inclusion of ads make it less enjoyable but tolerable but I've been stiluck with a never ending ad glitch where the ads are not playing but keeps adding more ads and not playing the story,Android
7:01,232,Garth Lamb,1,I haven't been able to access the app for a few days now.it seems you guys are paying more attention to your new pocket tv and pocket toons and completely neglected the main pocket fm app.for the pass few months I've noticed that this app is going to the dogs.smh,Android
7:02,232,Moon Kurilich,1,Price is WAY too high. Fake or unrealistic offers to get coins for opening another part of the story. Good story's but not worth the price. I will finish what I started and delete this app.,Android
7:31,233,Joseph Wright,1,I hate this stupid app and it's annoying ads. go away,Android
9:01,236,Kuldeep Minj,1,best,Android
9:01,236,Wolf Lindsay,1,only one good show 3 decent and it cost money to speed up progress you get 1 episode a day that's only 7 minutes max almost all shows episodes are in the thousands. fix the app it used to be good before.,Android
10:02,237,William Jones,1,pocket FM is a rip off! the amount of money you would have to spend to finish a book is insane. the time you have to invest watching it for free is plain stupid.,Android
10:02,237,Randall Bowles,1,I have only listened to one audio book and it is great. However the app sucks. It hangs up all the time. Once I finish this audio book. I will look elsewhere for others,Android
10:31,238,Naser Ahmad,1,nice,Android
10:31,238,Daniel Riederle,1,reinste abzocke pure rip-off,Android
11:35,239,Vijay Chauhan,1,not good,Android
11:35,239,Jayanta Kakati,1,"Wow!!!!!!!!!!!!! what a ghatia app. I have been using this app for a long time. But since a few days this app has become useless. If I click on a story to listen to it, it does not open and does not work at all. And yes, the length of the advertisement is getting reduced, it runs for only 60 seconds. Hey, it should run for at least 300 seconds, then it would have been better",Android
11:36,239,Krishnapal Singh,2,nsksma sneeze,Android
12:02,240,devi gopal,1,"not loading, long buffering",Android
12:02,240,Pushkar Chandel,1,nice story,Android
12:02,240,Gene,1,very disappointed. misleading.,Android
1:02,241,Josh Savard,1,"the """"books"""" are total slop. they start out giving you free stuff, then slowly take it away. if you want to actually finish one of these series it will cost you hundreds.",Android
3:00,242,Patricia Smith Chong,2,Requires too many $coins to complete each story.,Android
4:34,243,Brian Malundi,1,"I hate to say this I started to dislike this app because since I updated it I can't download series that I want ,it load and load fix this immediately",Android
5:31,244,Peppermint Patty,1,"Outrageous micro transactions! I like audiobook, and got sucked into this app with a catchy plot. But it's drug out. I'll pay $50 to listen to a poorly written warewolf romance. one episode is like a conversation. Then you pay for the next 10 minute conversation. And the further you go, the more they cost. It also started a different story, from an ad, and took coins, that I didn't want. It didn't even ask.",Android
6:01,245,Tenesha Hudson,1,I have downloaded several games and completed the tasks from the Offer Wall in order to win pocket coins. I haven't received my pocket coins on several occasions. Customer Support has been useless in helping with the issue to ensure I receive my rewards. What they advertise on the Offer Wall is a joke. Be prepared to fight with them to get what's advertised most of the time. Don't bother with this app. Cost too many coins for 6 to 10 min segments.,Android
7:01,246,kevin munerlyn,2,"Not sure why this is happening now, but on the listening page of each episode I now have ads showing over and over. And after a few episodes play no matter if I use my coins or it's a free unlocked subscription episode, the episode is interrupted by an advertisement. This never happened to me before I started paying $29.99 for monthly subscription. It's very weird to me that I'm paying to not see ads but now that I've paid a monthly subscription, all that I get is ads popping up on the screen.",Android
7:37,247,Leon Giles,1,sucks how you start a story and it ends with no warning lose your progress and it starts over with a different name .Kevin Wagner. I should at least get credit to where I was in original story line. plus way to many glitches and drops pls fix.,Android
8:32,248,Mell Hatfield,1,"The abuse of Ai is entirely unnecessary. These audiobooks don't need generated visuals (which hardly match the scene) in the firstplace, and there are plenty of voiceactors willing to voice audiobooks for a fair price instead of using those dry and robotic voices. Pease do better.",Android
9:01,249,Ranjith Shetty,2,nice stories,Android
11:31,250,ZER0,2,when I choose to watch an ad for a free episode instead of giving me a free episode it gives me a coin,Android
11:31,250,T Tildon,2,"BETA Stories and most narrators are good. Some are too young to have the vocabulary to pronounce words properly. You are able to select stories for a library. However, the app will DISREGARD your choices and select other stories. When you remove a story, the app will continuously put it back in the listening list despite your choice. Always take a screenshot of the story as you go. App will randomly reset your progress to episode 1. Quite annoying bug.",Android
12:01,251,Gopi Nath,1,"don't download this app, because very expensive each story",Android
